place_id,dine_in,summary,address,price_level,rating,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,user_ratings_total,delivery,weelchair,hours_open,num_days_open,open_weekends
ChIJoScwfTcmQg0R8lqKwZMIKiI,True,,"C. de Juana Doña, 14, Arganzuela, 28045 Madrid, Spain",1.0,4.1,,True,True,True,,True,False,True,True,165.0,,,77.5,5,False
ChIJ2TiEYTcmQg0RXVkUU7arypg,True,,"C. de Juana Doña, 16, Arganzuela, 28045 Madrid, Spain",1.0,4.4,True,True,True,True,True,True,False,True,True,500.0,,True,89.5,6,False
ChIJT9nuLjsmQg0RxtZzTO3I6rg,True,,"C. del Bronce, 4, Arganzuela, 28045 Madrid, Spain",2.0,4.1,True,True,True,True,True,True,False,True,True,3118.0,True,True,108.0,7,True
ChIJKSFs2GomQg0R_MM4ClaUEmg,True,,"C. Ariel, 7, Arganzuela, 28045 Madrid, Spain",2.0,4.4,,,True,,,,,,True,854.0,True,True,91.5,7,True
ChIJ58GLJUYmQg0RFQZ_P7FhcJ4,True,,"P.º del Molino, 19, Arganzuela, 28045 Madrid, Spain",1.0,4.2,True,True,True,True,,True,False,True,True,158.0,False,True,56.5,6,False
ChIJI8K0GUcmQg0RgnATuaThfj8,True,,"C. del Plomo, 1, Arganzuela, 28045 Madrid, Spain",1.0,3.9,True,True,True,,True,True,True,True,True,149.0,False,,106.0,7,True
ChIJLTqhzUYmQg0Rki_t-EmKoBw,True,,"C. del Bronce, 13, Arganzuela, 28045 Madrid, Spain",1.0,4.0,True,True,True,True,True,True,False,True,True,252.0,False,True,73.0,6,True
ChIJs5ltteguQg0RQMMyj3gUMNQ,False,,"C. del Granito, 22, Arganzuela, 28045 Madrid, Spain",1.0,4.0,True,False,,False,,,False,,True,257.0,True,,11.0,2,True
ChIJa4Bu5UcmQg0REXHUHXwX-hw,False,,"C. de Bolívar, 11, Arganzuela, 28045 Madrid, Spain",1.0,4.4,,False,False,False,False,True,False,,True,337.0,True,True,42.0,7,True
ChIJRTbHr0gmQg0R6fzLL0syVO0,True,"Relaxed dining room & terrace serving breakfast, plus classic regional meat & fish dishes.","C. del Teniente Cnel. Noreña, 26, Arganzuela, 28045 Madrid, Spain",1.0,4.4,True,True,True,True,True,True,False,True,True,1707.0,False,True,94.0,6,False
ChIJj7DAvkUmQg0RCSVsqRC4FOE,True,,"C. José Antonio Zapata, 4, Arganzuela, 28045 Madrid, Spain",1.0,4.4,True,True,True,True,True,True,False,True,True,1069.0,False,True,81.0,6,True
ChIJrVvxSWMnQg0RfvxL2R2a0cc,True,,"C. del Hierro, 33, Arganzuela, 28045 Madrid, Spain",,4.5,True,True,True,,True,True,True,True,True,107.0,False,True,108.5,7,True
ChIJUfACTZsnQg0RYFOyHygVOkk,True,,"C. del Bronce, 35, Arganzuela, 28045 Madrid, Spain",,5.0,,,True,,True,True,,,True,152.0,True,,74.0,6,True
ChIJbaZiBnEnQg0RPuexDD1Y3xA,True,,"C. de la Antracita, 10, Arganzuela, 28045 Madrid, Spain",,4.8,True,True,False,False,True,True,,True,True,265.0,True,,42.0,6,True
ChIJH-2z3CcnQg0RLuHTN-G1hgk,True,,"C. del Bronce, 39, Arganzuela, 28045 Madrid, Spain",1.0,4.4,True,True,True,True,True,True,False,True,True,151.0,,True,92.0,7,True
ChIJfV90_UYmQg0RZNuexDKYcBg,True,,"C. de la Antracita, 10, Arganzuela, 28045 Madrid, Spain",1.0,4.5,True,True,False,False,True,True,False,True,True,2417.0,True,False,56.0,7,True
ChIJHz6LMugnQg0ReX3Bu_idnlA,True,,"C. de la Antracita, 4, Arganzuela, 28045 Madrid, Spain",2.0,3.9,True,True,True,True,True,True,False,True,True,422.0,True,True,112.0,7,True
ChIJ4xQNaYQnQg0RwAORMGY4p_Q,True,,"C. de Embajadores, 197, Arganzuela, 28045 Madrid, Spain",1.0,4.1,True,True,False,False,True,True,True,True,True,463.0,True,True,70.0,7,True
ChIJA6qVOaInQg0RVqA58yIu2Sc,True,,"C. de Embajadores, Arganzuela, 28045 Madrid, Spain",,5.0,True,True,,,,True,False,True,,1.0,False,,32.0,2,False
ChIJQSvm0sInQg0RkVoPsAnLhqs,True,,"C. de la Antracita, 12, Arganzuela, 28045 Madrid, Spain",,4.8,False,True,,,True,True,,True,True,399.0,True,True,80.0,7,True
ChIJv4HjMEYmQg0RhNbwC_jupWM,True,,"C. de la Antracita, 1, Arganzuela, 28045 Madrid, Spain",2.0,4.0,True,True,,,True,True,True,True,True,472.0,,True,62.0,7,True
ChIJKQPCNe4nQg0R2NCvrJv19V4,True,,"C. de Embajadores, 183, B, Arganzuela, 28045 Madrid, Spain",,4.4,True,True,False,True,True,True,True,True,True,207.0,False,True,68.0,6,True
ChIJZzY9UDMmQg0R_Sq3rnJfDes,True,"Global tapas & a rotating tasting menu offered in calm, elegant surrounds with leather furnishings.","C. del Rodio, 4, Arganzuela, 28045 Madrid, Spain",1.0,4.1,True,True,True,True,True,True,False,True,True,425.0,False,True,54.5,7,True
ChIJw_yWE0wnQg0RvDmTAEBK47s,True,,"C. del Plomo, 3, Arganzuela, 28045 Madrid, Spain",,4.6,True,True,,,True,True,False,True,True,58.0,,,82.5,7,True
ChIJV-TuhNcnQg0RDIlFcIIGAzI,True,,"C. del hierro 4E, Arganzuela, 28045 Madrid, Spain",,3.2,True,True,,,True,True,False,True,True,37.0,False,,60.0,6,True
ChIJG42Q-WcnQg0RXiSKPpXBAow,True,"Petite Italian restaurant with a terrace serving antipasti, pizza, focaccia & pasta, plus ice cream.","C. de Embajadores, 181, B, Arganzuela, 28045 Madrid, Spain",2.0,3.9,True,True,,,True,True,True,True,True,626.0,True,True,83.5,7,True
ChIJ07uD8kcmQg0RxfN-uFePsU4,True,,"C. del Hierro, 4B, Arganzuela, 28045 Madrid, Spain",2.0,4.6,True,True,,,True,True,False,True,True,1278.0,,,45.0,6,True
ChIJpwtykvYnQg0R0hEOl69vksc,True,,"C. del Plomo, 10, Arganzuela, 28045 Madrid, Spain",2.0,4.5,True,True,,,True,True,True,True,,378.0,False,True,45.5,6,True
ChIJQXlfvkgmQg0ROjpEA8zG6uU,True,,"C. del Teniente Cnel. Noreña, 21, Arganzuela, 28045 Madrid, Spain",1.0,4.2,True,True,True,True,True,True,False,True,True,888.0,False,,82.0,6,True
ChIJr6jHw0cmQg0RIMikF38GdGE,True,,"Cl. del Zinc, 2, Arganzuela, 28045 Madrid, Spain",1.0,4.2,True,True,,,True,,False,True,True,353.0,False,True,51.5,6,True
ChIJ68_D4MwnQg0RHb3KaKNrWus,True,,"C. del Teniente Cnel. Noreña, 14 (28045, Arganzuela, 28045 Madrid, Spain",,4.4,True,True,True,True,True,True,False,True,True,913.0,True,True,61.0,6,True
ChIJ_QHlN3AmQg0RWL0gpOYUYsQ,True,,"C. Sierra de Albarracín, 14, Puente de Vallecas, 28053 Madrid, Spain",1.0,3.3,True,True,False,,True,True,False,False,True,674.0,True,,78.0,7,True
ChIJ884tNhMmQg0RC5bR00ymSVI,True,,"C. Retama, 7, Arganzuela, 28045 Madrid, Spain",1.0,3.6,True,True,True,True,True,True,False,True,True,1126.0,True,,109.0,7,True
ChIJV9P0LuYlQg0RkMKeqLdkpmc,True,,"C. Planeta Tierra, 2C, Arganzuela, 28045 Madrid, Spain",2.0,3.9,True,True,,,True,True,False,True,True,2066.0,True,True,68.0,7,True
ChIJkVhsAhUmQg0REw2O9NI2puY,True,"Informal restaurant serving burgers, salads & sandwiches, plus shakes & desserts.","C. de Méndez Álvaro, 72, Arganzuela, 28045 Madrid, Spain",2.0,4.0,True,True,True,True,True,True,False,True,True,7339.0,True,True,108.5,7,True
ChIJ8ZzItBQmQg0Ry2lbhj5Aofg,True,"Well-known fast-food chain serving grilled burgers, fries & shakes.","C. Ariel, 7C, Arganzuela, 28045 Madrid, Spain",1.0,3.3,,True,True,,True,True,True,False,True,3228.0,True,True,90.0,7,True
ChIJ9Uyh4RQmQg0Rin1KRaptcdk,True,,"C. de Méndez Álvaro, 70, Arganzuela, 28045 Madrid, Spain",1.0,3.9,True,True,,,True,True,,True,True,581.0,True,True,84.0,7,True
ChIJQ2CC3RQmQg0RWqoqZiZVnF4,True,,"C. de Méndez Álvaro, 72, Arganzuela, 28045 Madrid, Spain",,3.6,True,True,True,True,True,True,False,True,True,1569.0,False,True,117.5,7,True
ChIJQXQb7DwmQg0RoFCT_cHqegI,True,,"Estación de Autobuses Madrid Sur, C. de Méndez Álvaro, s/n, Arganzuela, 28045 Madrid, Spain",1.0,2.5,False,True,True,True,True,True,False,,True,291.0,True,True,101.5,7,True
ChIJZ9alYWUmQg0Rrp4qre4rib8,True,,"C. Avelino Fernández de la Poza, 53, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.4,True,True,False,,True,,True,True,True,364.0,True,False,34.5,6,True
ChIJXYbteHEmQg0RI-jxfqbWvwQ,True,,"Av. de San Diego, 72, Puente de Vallecas, 28053 Madrid, Spain",,3.8,,True,,,True,True,,,True,21.0,,,80.0,7,True
ChIJmYU0PW4mQg0RRuIe6BgKQok,True,,"C. de Timoteo Pérez Rubio, 2, Puente de Vallecas, 28053 Madrid, Spain",3.0,3.9,True,True,False,False,True,True,False,True,True,1488.0,True,True,66.0,7,True
ChIJHZqc2HImQg0RHCFToIHlXqE,True,,"Av del Monte Igueldo, 83, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.4,True,True,True,True,,True,False,True,True,124.0,False,True,51.5,6,False
ChIJWU4qKj4mQg0RlgfzuuHckFQ,True,,"C. del Oriana, 3, Arganzuela, 28045 Madrid, Spain",2.0,3.8,True,True,True,True,True,True,False,True,True,211.0,,,98.5,7,True
ChIJVUCiOZUnQg0Rgqcp0ZjvAOc,True,"Peruvian/Chinese fusion cuisine, with dishes like chaufa fried rice, in a relaxed, airy locale.","C. de Josué Lillo, 22, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.1,True,True,,True,True,True,False,True,True,2788.0,True,True,71.0,7,True
ChIJ78kyLhMmQg0RcAvMZ76aZQY,True,,"C. Acanto, 22, Local 3, Arganzuela, 28045 Madrid, Spain",2.0,4.1,False,True,True,True,,True,True,True,True,155.0,False,False,47.5,5,False
ChIJGQqCohUmQg0R4ISTAty_Oac,True,,"C. de Méndez Álvaro, 62, Arganzuela, 28045 Madrid, Spain",1.0,4.2,True,True,False,False,True,True,True,True,True,811.0,True,False,66.5,7,True
ChIJjZ51BVUnQg0RaoVPPDhAMV0,True,,"C. Planeta Tierra, 2, Arganzuela, 28045 Madrid, Spain",,3.8,True,True,,,,,,True,False,64.0,False,True,45.0,5,True
ChIJYwRsdfcnQg0Ri50VAlSrvwA,True,,"C. Planeta Tierra, 2, Arganzuela, 28045 Madrid, Spain",,3.6,True,True,True,False,True,True,False,True,True,430.0,False,True,106.5,7,True
ChIJIVBZpbMnQg0RqjrEv_ypMGk,True,"Robust meat plates, Spanish rice dishes & daily menus in an old-school locale with a terrace.","C. Planeta Tierra, 4, Arganzuela, 28045 Madrid, Spain",2.0,3.8,True,True,True,True,True,True,False,True,True,1866.0,,True,111.0,7,True
ChIJbRri8HAnQg0ReJi58FwNYhY,True,,"C. Eros, 18, Arganzuela, 28045 Madrid, Spain",,5.0,True,,True,,True,True,,,True,1.0,False,True,60.5,5,True
ChIJi4UuOGsmQg0RncpXTL-rcws,True,,"C. Eros, 20, Arganzuela, 28045 Madrid, Spain",1.0,3.9,True,True,True,True,True,True,True,True,True,383.0,False,True,108.0,7,True
ChIJU_RYAcUnQg0Rht44lja2dts,True,,"C. Ariel, 15, Arganzuela, 28045 Madrid, Spain",,4.7,True,True,,,True,True,False,True,False,477.0,False,True,15.75,5,True
ChIJB5jdedQnQg0RfRrUFTTugHc,True,,"C. Planeta Tierra, 2, Arganzuela, 28045 Madrid, Spain",2.0,4.1,True,True,,,True,True,True,True,True,1631.0,True,True,77.0,7,True
ChIJ2TO3up8nQg0Rw9qKC_t6aEE,True,,"C. Eros, 10, Arganzuela, 28045 Madrid, Spain",2.0,4.4,True,True,False,,True,True,,True,True,1249.0,True,True,40.5,7,True
ChIJs_y9-EsnQg0RU94SHcDNorg,True,,"C. Eros, 7, Arganzuela, 28045 Madrid, Spain",2.0,3.9,True,True,False,False,True,True,True,True,True,281.0,True,True,50.0,7,True
ChIJt2iU9cknQg0RKXbT4BUxfiw,True,,"C. Ariel, 7, Arganzuela, 28045 Madrid, Spain",1.0,4.4,True,True,,,True,True,True,,True,277.0,True,True,56.0,7,True
ChIJOXwH6mAnQg0R92SSf-dlves,True,"Restaurant chain known for its buckets of fried chicken, plus combo meals & sides.","C. Ariel, 4B, Arganzuela, 28045 Madrid, Spain",1.0,4.6,False,,,,True,True,,,True,970.0,True,True,82.0,7,True
ChIJHUYiHqUpQg0RDeY-P-H0cf0,True,,"C. de Méndez Álvaro, 74, Arganzuela, 28045 Madrid, Spain",2.0,4.7,True,True,False,False,True,True,True,True,True,3498.0,True,True,59.5,7,True
ChIJgTu2lBgnQg0RoVj5Tkagcyg,True,,"C. Estrella Hadar, 1, Arganzuela, 28045 Madrid, Spain",,3.8,,True,,,True,True,True,True,True,31.0,True,True,84.0,7,True
ChIJ022GxBQmQg0R6sSCXcwiJaE,True,"Chain with many Spanish mini-sandwiches plus beer & wine in a tavernlike, counter-serve setting.","C. Estrella Hadar, 1, Arganzuela, 28045 Madrid, Spain",1.0,3.8,False,True,True,True,True,True,False,True,True,1961.0,True,True,107.0,7,True
ChIJCznYrIYnQg0RR36OQ9NqsKk,True,,"C. Estrella Hadar, 6, 1A, Arganzuela, Arganzuela, 28045 Madrid, Spain",,5.0,,True,,,,,,,True,25.0,True,,55.0,5,False
ChIJWZC0XUInQg0Rpag4jgI0O00,True,"Comfortable destination featuring grilled meats & tapas, plus desserts, drinks & a flamenco show.","C. de Timoteo Pérez Rubio, 2, Puente de Vallecas, 28053 Madrid, Spain",2.0,4.7,True,True,,,True,True,False,True,,1294.0,False,True,24.5,7,True
ChIJi-BlNhMmQg0RVPWL2_lCboo,True,,"C. Acanto, 22, Arganzuela, 28045 Madrid, Spain",,4.0,True,True,True,True,True,True,False,True,True,214.0,,,73.0,6,False
ChIJRZKsMBMmQg0RYd8fVzU6Lxk,True,,"C. Retama, 5, Arganzuela, 28045 Madrid, Spain",,3.9,True,True,True,True,True,True,False,True,True,190.0,False,True,93.0,7,True
ChIJl_hffv8nQg0Rtjl89S_DFOs,True,,"C. de Méndez Álvaro, 83, Arganzuela, 28045 Madrid, Spain",,4.5,,,,,,True,,,True,17.0,,,80.5,7,True
ChIJJ_7uw-8nQg0Rad6gU9et0Bk,,,"C. de Puerto Serrano, 28, Arganzuela, 28045 Madrid, Spain",,4.6,,,,,,True,,,True,69.0,,,18.0,4,True
ChIJUZL0UfgnQg0R27ewbVBVb8E,True,,"Av. de San Diego, 7, Puente de Vallecas, 28053 Madrid, Spain",,4.5,True,True,True,True,True,True,False,True,True,146.0,False,,92.0,6,False
ChIJcX6vaUMmQg0RaOcZ6VtscPI,True,,"C. Puerto de la Cruz Verde, 44, Arganzuela, 28045 Madrid, Spain",1.0,3.9,True,True,True,True,True,True,False,True,True,155.0,False,True,98.0,7,True
ChIJK6kns5UnQg0R0xvh18Dv4cc,True,,"C. de Puerto Serrano, 14, Arganzuela, 28045 Madrid, Spain",,2.4,,,,,,,,,True,17.0,True,,115.0,7,True
ChIJyW-ia5onQg0RLrUdnMamnfc,True,"Restaurant serving sushi, eclectic mains & cocktails in a modern space with trendy decor.","C. de Méndez Álvaro, 64, b, Arganzuela, 28045 Madrid, Spain",2.0,4.1,True,True,True,True,True,True,False,True,True,1402.0,True,,94.0,6,False
ChIJFUvr_P8nQg0RPCY2xt-N2Xg,True,,"C. de Méndez Álvaro, 77, Arganzuela, 28045 Madrid, Spain",,4.4,,True,,,True,True,True,,True,310.0,True,True,56.0,7,True
ChIJuWwUmhgnQg0RcotfY6g-44o,True,,"C. del Conde Rodríguez San Pedro, 40, Puente de Vallecas, 28053 Madrid, Spain",,4.7,,True,,,,,,True,True,37.0,,,72.0,6,True
ChIJtR6kN3AmQg0Rff_0WJLstDU,True,,"C. Sierra de Albarracín, 8, Puente de Vallecas, 28053 Madrid, Spain",,4.0,True,True,True,True,True,True,False,True,True,132.0,,True,88.5,6,True
ChIJvTVYNB0nQg0R5DwWeLk-x7Y,True,,"Av. de San Diego, 41, Puente de Vallecas, 28053 Madrid, Spain",,4.3,True,True,,,True,True,,,True,46.0,True,,91.0,7,True
ChIJ7y_XI18nQg0RkmzEx_mH0JY,True,,"C. del Bronce, 4, Arganzuela, 28045 Madrid, Spain",,4.5,True,True,True,True,True,True,False,True,True,152.0,True,True,86.5,6,False
ChIJmVFW3ZUnQg0R_Wn-vpvOEjE,True,,"C. del Conde Rodríguez San Pedro, 43, Puente de Vallecas, 28053 Madrid, Spain",1.0,3.7,,True,True,,True,True,False,True,True,123.0,False,,113.0,7,True
ChIJ7-kz07snQg0R1E-jnoNCTTk,True,,"C. Sierra de Albarracín, 14, Puente de Vallecas, 28053 Madrid, Spain",,4.4,True,True,,,True,True,False,True,True,370.0,True,,72.0,6,True
ChIJkxn8bwAnQg0RJ8-bKTZhbwo,True,,"Av del Monte Igueldo, 95, Puente de Vallecas, 28053 Madrid, Spain",,4.9,True,False,True,True,True,True,True,False,True,495.0,True,True,73.5,7,True
ChIJ44zLJHEmQg0R6CY-BydUVQM,True,,"Av. de San Diego, 96, Puente de Vallecas, 28053 Madrid, Spain",2.0,4.5,True,True,True,True,True,True,False,True,True,983.0,,True,56.0,7,True
ChIJSae_aQsmQg0RRf2B0eIilQw,True,,"C. Tajos Altos, 12, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.2,True,True,,True,True,True,,True,True,1622.0,False,True,30.0,6,True
ChIJC51JVQomQg0R--hfb30bMTM,True,"Grilled meats, seafood platters & rice dishes, plus tapas, in a cozy venue with tiled walls.","Calle Ntra. Sra. de las Mercedes, 5, Puente de Vallecas, 28038 Madrid, Spain",1.0,4.4,True,True,,True,True,True,False,True,True,2960.0,False,True,73.0,6,True
ChIJ7SHUr3QmQg0RPz8JmvKM_KA,True,,"C. del Monte Perdido, 61, Puente de Vallecas, 28053 Madrid, Spain",2.0,4.3,True,True,True,True,True,True,False,True,True,2824.0,True,True,92.5,7,True
ChIJFUwC1N8lQg0RTzD-Qa856W8,True,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,"Av. de la Albufera, 113, Puente de Vallecas, 28038 Madrid, Spain",1.0,3.8,,,,,,,,,True,908.0,True,,81.5,7,True
ChIJGaZ-6HkmQg0RH7gMJXw6Kng,True,,"C. del Puerto de la Bonaigua, 58, Puente de Vallecas, 28018 Madrid, Spain",,5.0,,True,,,,True,,True,True,2.0,,,112.0,7,True
ChIJ-Yaa93QmQg0R55nqUW1oPzM,True,,"C. de Martínez de la Riva, 58, Puente de Vallecas, 28053 Madrid, Spain",1.0,3.9,,True,,,True,True,False,False,True,962.0,True,True,78.0,7,True
ChIJd_9n03AmQg0RP-d94LCHqNE,True,,"C. de Peña de la Atalaya, 86, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.5,True,False,False,False,True,True,,False,True,584.0,True,False,36.0,6,True
ChIJrynxXQsmQg0RuVd_xnSmLaE,True,"Colorful restaurant offering traditional plates of grilled chicken & skewers, plus salads.","C. de Martínez de la Riva, 19, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.3,True,False,,True,True,True,True,False,True,1585.0,True,True,66.5,7,True
ChIJuxYMlAomQg0R9oQPeX-gz4s,True,,"Av. de la Albufera, 69, Puente de Vallecas, 28038 Madrid, Spain",1.0,4.0,,,,,,,,,True,792.0,False,,122.5,7,True
ChIJ-fOTiXYmQg0RAdx9XDrV-CY,True,Long-standing destination serving tapas & traditional specialties in an old-world setting.,"C. de Carlos Martín Álvarez, 58, Puente de Vallecas, 28018 Madrid, Spain",2.0,4.0,True,True,True,True,True,True,False,True,True,5777.0,False,True,112.0,7,True
ChIJBcjx3QomQg0R7NlKqN2ErZw,True,,"C. del Puerto de Pajares, 5, Puente de Vallecas, 28053 Madrid, Spain",2.0,4.4,True,True,True,True,True,True,False,True,True,613.0,False,,87.0,6,True
ChIJMdlxHgsmQg0RQ7BrJUSS1GE,True,,"la, C. de Sierra de Cameros, 13, Puente de Vallecas, 28053 Madrid, Spain",1.0,3.9,True,True,True,True,True,True,True,True,True,977.0,True,,105.0,7,True
ChIJMcRUqw0mQg0ROU0LmyQPpY4,True,,"c. de Melquíades Biencinto, 13, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.0,,,,,,,,,,1133.0,False,True,108.0,6,True
ChIJZ3ZEv98lQg0RIjAg4HnzEvg,True,,"C. Sierra del Cadí, 10, Puente de Vallecas, 28018 Madrid, Spain",1.0,3.8,,True,,,True,True,False,,True,296.0,True,True,87.5,7,True
ChIJpSdVAQsmQg0RhSGyB3opOx8,True,,"C. Concordia, 2, Puente de Vallecas, 28053 Madrid, Spain",,2.5,,,,,True,True,,,True,20.0,True,,87.5,7,True
ChIJlyLiJ3omQg0R9GOzK3yFCes,True,,"C. Carlos Aurioles, 37, Puente de Vallecas, 28018 Madrid, Spain",1.0,4.3,True,True,True,True,True,True,False,True,True,212.0,True,True,100.0,6,True
ChIJ9RCy_XomQg0RIxuAG2Oc8Kc,True,,"C. Hernández Mas, 20, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.2,,True,,,,,,True,,81.0,False,,112.0,7,True
ChIJCW0sgQomQg0Rv6ouYnO9uPw,True,,"C. Enrique Velasco, 10, Puente de Vallecas, 28038 Madrid, Spain",1.0,4.6,True,True,True,,True,True,False,True,True,192.0,False,,95.0,6,True
ChIJqfOnFSgmQg0Rnxq3wvvNT80,True,,"C. de Barrilero, 9, Retiro, 28007 Madrid, Spain",1.0,4.3,,True,True,,,,,True,True,215.0,,,,0,False
ChIJS6ABBAsmQg0R831hYXPy2UQ,True,,"C. Concordia, 2, Puente de Vallecas, 28053 Madrid, Spain",1.0,3.2,True,True,False,,True,True,,True,True,208.0,True,,66.5,7,True
ChIJu3LKjXMmQg0RDJtaw37dGHw,True,,"C. de la Sierra de Alcaraz, 35, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.5,True,True,True,True,True,True,False,True,True,575.0,False,,75.5,6,True
ChIJAYxGsQsmQg0RM0b98qwIpDU,True,"Easygoing restaurant offering heaping homestyle seafood & steak dishes, plus familiar desserts.","C. del Monte Oliveti, 32, Puente de Vallecas, 28038 Madrid, Spain",2.0,3.8,True,True,True,True,True,True,False,True,True,2300.0,True,,101.5,7,True
ChIJlyNrnHAmQg0REkPBY_BJbbE,,,"C. de Peña de la Atalaya, 133, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.3,True,False,False,False,False,True,,False,True,255.0,True,False,42.0,7,True
ChIJq-GL5HomQg0RW0Q3Rw-ZMoM,True,,"C/ de Peironcely, 17, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.0,True,True,False,,True,True,False,True,True,332.0,True,False,61.833333333333336,7,True
ChIJJzSQwL8lQg0R6HkDi_nqCLs,True,"Classic, long-running fast-food chain known for its burgers & fries.","Centro Comercial MadridSur, Av. de Pablo Neruda, 91, Puente de Vallecas, 28018 Madrid, Spain",1.0,3.5,,False,True,,True,True,,False,True,1217.0,True,True,85.0,7,True
ChIJOYvs98THYw0RARQjS3b1aAk,,,"C. del Puerto Canfranc, 14, Puente de Vallecas, 28038 Madrid, Spain",1.0,4.7,True,False,False,False,False,True,,False,True,868.0,True,True,34.5,6,True
ChIJ4ze7wnQmQg0RNhpm808J0lM,True,,"C. de Tomás García, 3, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.2,True,True,False,,True,True,,True,True,285.0,True,True,63.0,7,True
ChIJDWQskwomQg0Rr6HsSnQe_Zs,True,"Chain with many Spanish mini-sandwiches plus beer & wine in a tavernlike, counter-serve setting.","Av. de la Albufera, 67, Puente de Vallecas, 28038 Madrid, Spain",1.0,3.8,False,True,True,True,True,True,False,True,True,2031.0,True,,102.0,7,True
ChIJZU7UP98lQg0RjR7XAixjbGw,True,,"C. de la Sierra Bermeja, 41, Puente de Vallecas, 28018 Madrid, Spain",,3.8,True,True,True,True,True,True,False,True,,10.0,False,,90.0,6,True
ChIJkdF7VEonQg0RJll68qLvJU4,True,,"C. de la Cordillera de Cuera, 20, Puente de Vallecas, 28053 Madrid, Spain",,5.0,,True,,,,,False,,True,2.0,False,,133.0,7,True
ChIJsepNGwAnQg0R4mVonIRsXB8,True,,"C. de Manuel Maroto, 3, Puente de Vallecas, 28053 Madrid, Spain",,4.9,,True,,,,True,False,True,True,18.0,,,106.0,7,True
ChIJY7NjYQsnQg0R34_f_N8Opno,True,,"C. de la Cordillera de Cuera, 2, Puente de Vallecas, 28053 Madrid, Spain",,3.8,True,True,True,True,True,True,False,True,True,50.0,True,True,105.0,7,True
ChIJMxpWUnEmQg0RAa38wJVZvW0,,,"C. Sierra Molina, 19, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.7,,,,,True,True,,,True,105.0,True,,30.0,6,True
ChIJ2W1TbPInQg0RjNV_uAipjlo,True,,"C. Sierra de Alquife, 12, Puente de Vallecas, 28053 Madrid, Spain",,5.0,False,True,True,True,True,True,True,,True,14.0,False,True,55.0,5,False
ChIJaQMJr-ElQg0RdyH65efiW-g,,,"Av. de San Diego, 94, Puente de Vallecas, 28053 Madrid, Spain",,3.5,,,,,,,,,,8.0,True,,62.5,7,True
ChIJSTQfHHMmQg0RP30UcCM1V44,True,,"C. del Puerto de Almansa, 45, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.5,True,False,True,,True,True,,False,True,239.0,False,True,101.5,7,True
ChIJbYo2e3MmQg0RvGkYDd3p5W8,True,,"C. Sierra de Alcubierre, 17, Puente de Vallecas, 28053 Madrid, Spain",,4.7,True,True,True,,,,False,True,True,27.0,False,,79.0,7,True
ChIJS-b6HHEmQg0RDbfn0IyfxSI,True,,"C. de García Llamas, 22, Puente de Vallecas, 28053 Madrid, Spain",1.0,4.4,,True,True,True,True,True,True,True,True,110.0,False,,90.0,7,True
ChIJbwbf39cnQg0RP3Zv0cULSgM,True,,"C. del Puerto de Arlabán, 18, Puente de Vallecas, 28053 Madrid, Spain",,4.8,,True,,,,,False,True,True,5.0,True,,78.0,6,True
ChIJF3xOVNYnQg0Rr32-pyqeY7Y,True,,"C. del Puerto de Arlabán, 18, Puente de Vallecas, 28053 Madrid, Spain",,5.0,,True,,,True,True,,True,True,2.0,True,,105.0,7,True
ChIJ586PXsgnQg0RbsjQ_kiMB4A,True,,"C. del Párroco Don Emilio Franco, 28, Puente de Vallecas, 28053 Madrid, Spain",,5.0,,True,,,,,,,True,12.0,True,,37.0,6,True
ChIJ8UZuS2MnQg0Ryuekc16zA_w,True,,"C. Sierra de Alquife, 26, Puente de Vallecas, 28053 Madrid, Spain",1.0,3.9,True,True,True,True,True,True,False,True,,919.0,True,,78.0,7,True
ChIJJaOqaXgmQg0RxEpZJ-H_RBc,,"Amplia galería moderna que acoge supermercado, mercado tradicional, restauración y tiendas de moda.","Av. de Pablo Neruda, 91, Puente de Vallecas, 28018 Madrid, Spain",,3.9,,,,,,,,,,9895.0,,True,84.0,7,True
ChIJJ4UU1cQlQg0RRiStoeoVaLk,,,"C. del Río Uruguay, 2, Puente de Vallecas, 28018 Madrid, Spain",1.0,4.2,,False,False,False,,,False,False,True,255.0,,,49.0,7,True
ChIJmYiQyd0lQg0RCeeXfCdEJRk,True,,"Av. de la Albufera, 137, Puente de Vallecas, 28038 Madrid, Spain",2.0,4.1,True,True,False,True,True,True,,True,True,1785.0,True,True,57.5,7,True
